user_id,full_name,pan,pan_status,aadhaar,aadhaar_status,date_of_birth,age_status,city,state,monthly_income,income_status,occupation,signup_timestamp,signup_date,account_age_days,signup_status,risk_segment,kyc_status
USR38652,Saumya Jain,MRYFU9921S,VALID,193180159911,VALID,1974-02-06,VALID,Hyderabad,Telangana,100398.0,STANDARD_INCOME,Gig Worker,12-May-2025,2025-05-12,489.0,DATE_ONLY,Low,APPROVED
USR18598,Baghyawati Bala,SHMVK5273U,VALID,732350591153,VALID,,MISSING_DOB,Chennai,Tamil Nadu,-29389.0,NEGATIVE,Gig Worker,2026/01/30,2026-01-30,226.0,DATE_ONLY,Medium,APPROVED
USR33005,Praneel Hora,PIZFS6980X,VALID,8060610631,INVALID,1999-06-20,VALID,Lucknow,Uttar Pradesh,71725.0,STANDARD_INCOME,Self Employed,06/12/2025,2025-06-12,458.0,DATE_ONLY,Low,APPROVED
USR59384,Pallavi Bobal,EQBMC1337H,VALID,923831661570,VALID,1999-09-09,VALID,Jaipur,Rajasthan,-33098.0,NEGATIVE,Salaried,2024-07-20 19:29:47,2024-07-20,785.0,VALID,Medium,REJECTED
USR21842,Sarthak Rajan,FQJIU3895I,VALID,0097688643,INVALID,2004-04-29,VALID,Pune,Maharashtra,,MISSING,Business Owner,,,,MISSING_DATE,Low,APPROVED
USR53608,Zarna Das,YJRCQ8719N,VALID,587843634437,VALID,1980-06-14,VALID,Hyderabad,Telangana,75315.0,STANDARD_INCOME,Student,21/05/2024,2024-05-21,845.0,DATE_ONLY,Low,APPROVED
USR89330,Timothy Sethi,XPZMF0904I,VALID,028127137266,VALID,1970-03-29,VALID,Amritsar,Punjab,-34599.0,NEGATIVE,Retired,1765630813,,,MISSING_DATE,Medium,APPROVED
USR95990,Aashi Chauhan,UPAJR2651Z,VALID,407535949395,VALID,1984-09-29,VALID,Jalandhar,Punjab,9004.0,STANDARD_INCOME,Gig Worker,,,,MISSING_DATE,High,APPROVED
USR37111,Jackson Shanker,UVOMF4250M,VALID,XXXXXXXX4135,MASKED,1985-10-13,VALID,Delhi,Delhi,11200.0,STANDARD_INCOME,Gig Worker,19/12/2025 06:03 AM,2025-12-19,268.0,VALID,Low,APPROVED
USR26278,Forum De,XLFBK9649T,VALID,864619776652,VALID,,MISSING_DOB,Bengaluru,Karnataka,41622.0,STANDARD_INCOME,Business Owner,20/02/2026,2026-02-20,205.0,DATE_ONLY,High,APPROVED
USR23039,Sanaya Pau,VNIQK4848M,VALID,5410784115520,INVALID,2002-02-28,VALID,Delhi,Delhi,,MISSING,Gig Worker,27-Jun-2024,2024-06-27,808.0,DATE_ONLY,Low,APPROVED
USR64676,Yashawini Madan,FROMS8270F,VALID,695875130138,VALID,2005-04-05,VALID,Mumbai,Maharashtra,29400.0,STANDARD_INCOME,Gig Worker,22/07/2025 04:08 AM,2025-07-22,418.0,VALID,Low,APPROVED
USR79260,Shivani Kapur,WVNLB0976W,VALID,650632955087,VALID,1993-04-06,VALID,Mumbai,Maharashtra,,MISSING,Farmer,04/03/2026 02:30 PM,2026-04-03,163.0,VALID,Low,APPROVED
USR13467,Kritika Kumar,XSSZZ4381S,VALID,143446967480,VALID,1996-06-16,VALID,Chennai,Tamil Nadu,13630.0,STANDARD_INCOME,Unemployed,1721555350,,,MISSING_DATE,Low,APPROVED
USR79206,Reva Pall,CIUEK9423Q,VALID,,MISSING,1977-06-12,VALID,Bengaluru,Karnataka,,MISSING,Salaried,14-Mar-2026,2026-03-14,183.0,DATE_ONLY,Low,APPROVED
USR63637,Champak Babu,HXZVQ0920B,VALID,689856345823,VALID,1979-01-05,VALID,Jaipur,Rajasthan,30379.0,STANDARD_INCOME,Gig Worker,02/01/2024 08:12 PM,2024-02-01,955.0,VALID,Unknown,APPROVED
USR24450,Jagratimistry,KPGMK2734K,VALID,063395743516,VALID,,MISSING_DOB,Jalandhar,Punjab,-21114.0,NEGATIVE,Retired,,,,MISSING_DATE,Low,APPROVED
USR94081,Oni Apte,FBNSU0264J,VALID,397502524602,VALID,1973-02-22,VALID,Bengaluru,Karnataka,18270.0,STANDARD_INCOME,Unemployed,11/01/2024,2024-11-01,681.0,DATE_ONLY,Low,APPROVED
USR79206,Maya Bhavsar,IZXFB9549W,VALID,256488788142,VALID,2003-11-01,VALID,Mumbai,Maharashtra,12200.0,STANDARD_INCOME,Unemployed,2024-07-30 01:00:32,2024-07-30,775.0,VALID,Low,APPROVED
USR45055,Aadhya Sem,GIDHJ1958K,VALID,086871789763,VALID,1986-06-18,VALID,Chennai,Tamil Nadu,20659.0,STANDARD_INCOME,Student,04/07/2025,2025-04-07,524.0,DATE_ONLY,Medium,APPROVED
USR10264,Bhavya Kar,ZTYKZ0357G,VALID,,MISSING,,MISSING_DOB,Bengaluru,Karnataka,29708.0,STANDARD_INCOME,Gig Worker,03/06/2025,2025-03-06,556.0,DATE_ONLY,Medium,PENDING
USR85342,Turvi Pillai,FJEHN8535T,VALID,611561675058,VALID,1990-12-17,VALID,Bengaluru,Karnataka,29462.0,STANDARD_INCOME,Student,10/04/2025,2025-10-04,344.0,DATE_ONLY,Low,REJECTED
USR10447,Ayush Agarwal,ZDSTY3102P,VALID,401407648880,VALID,,MISSING_DOB,Amritsar,Punjab,29407.0,STANDARD_INCOME,Salaried,15/12/2025 07:42 PM,2025-12-15,272.0,VALID,Low,APPROVED
USR52847,Ethan Bhavsar,XCVXH2880P,VALID,4175693490621,INVALID,1986-05-23,VALID,Ludhiana,Punjab,-28495.0,NEGATIVE,Freelancer,07-03-2025,2025-07-03,437.0,DATE_ONLY,Medium,APPROVED
USR59825,Devika Shukla,STGEY2377Z,VALID,,MISSING,1993-07-29,VALID,Jaipur,Rajasthan,16849.0,STANDARD_INCOME,Gig Worker,10-Aug-2024,2024-08-10,764.0,DATE_ONLY,Low,APPROVED
USR18306,Urishilla Narang,CQQGU5203Z,VALID,219547692744,VALID,1965-12-27,VALID,Hyderabad,Telangana,52829.0,STANDARD_INCOME,Freelancer,01-01-2026,2026-01-01,255.0,DATE_ONLY,Medium,APPROVED
USR44225,Rachita Chatterjee,UKEHJ5046Z,VALID,021702715540,VALID,1970-03-13,VALID,Bengaluru,Karnataka,34606.0,STANDARD_INCOME,Retired,22/08/2024,2024-08-22,752.0,DATE_ONLY,Medium,APPROVED
USR78729,Kala Agarwal,UQHPS7039V,VALID,736874501483,VALID,,MISSING_DOB,Delhi,Delhi,15535.0,STANDARD_INCOME,Gig Worker,02/04/2024,2024-02-04,952.0,DATE_ONLY,Low,PENDING
USR81058,Avi Chhabra,QMSIK2109U,VALID,812676242055,VALID,1988-01-20,VALID,Pune,Maharashtra,40522.0,STANDARD_INCOME,Gig Worker,,,,MISSING_DATE,Low,APPROVED
USR31325,Hamsini Kumer,KFBBK9401,INVALID,162544536361,VALID,2001-10-04,VALID,Jalandhar,Punjab,16024.0,STANDARD_INCOME,Farmer,05-19-2024,2024-05-19,847.0,DATE_ONLY,Low,REJECTED
USR73568,Gaurang Upadhyay,JUSSN9053S,VALID,037127107110,VALID,1969-10-12,VALID,Ludhiana,Punjab,31459.0,STANDARD_INCOME,Salaried,15/08/2024,2024-08-15,759.0,DATE_ONLY,Medium,APPROVED
USR72536,Parth Srinivasan,FMGGY2398D,VALID,983183714558,VALID,1962-12-16,VALID,Chennai,Tamil Nadu,22263.0,STANDARD_INCOME,Retired,03/01/2026,2026-03-01,196.0,DATE_ONLY,Medium,APPROVED
USR32758,Liam Jain,DMECZ0778B,VALID,1164297202,INVALID,1977-05-25,VALID,Bengaluru,Karnataka,29993.0,STANDARD_INCOME,Retired,2025/06/01,2025-06-01,469.0,DATE_ONLY,Low,APPROVED
USR77808,Balveer Sehgal,PKHJT3911U,VALID,,MISSING,1978-06-02,VALID,Delhi,Delhi,21036.0,STANDARD_INCOME,Student,10/12/2025,2025-10-12,336.0,DATE_ONLY,Low,APPROVED
USR78887,Samesh Prakash,GDZTC2262G,VALID,800423282690,VALID,1968-08-15,VALID,Kolkata,West Bengal,13242.0,STANDARD_INCOME,Freelancer,11/06/2024,2024-11-06,676.0,DATE_ONLY,Low,APPROVED
USR75273,Kabir Kothari,TKVCZ4057U,VALID,203134305307,VALID,1978-08-21,VALID,Amritsar,Punjab,21852.0,STANDARD_INCOME,Gig Worker,14/03/2025,2025-03-14,548.0,DATE_ONLY,Low,APPROVED
USR20312,Baljiwan Korpal,BXZDO3309S,VALID,704274160277,VALID,2001-07-08,VALID,Kolkata,West Bengal,,MISSING,Retired,,,,MISSING_DATE,High,APPROVED
USR29327,Tripti Dalal,TTQTU3119I,VALID,927693096372,VALID,2002-09-08,VALID,Amritsar,Punjab,23062.0,STANDARD_INCOME,Salaried,01/12/2025,2025-01-12,609.0,DATE_ONLY,Low,UNDER_REVIEW
USR61227,Yash Mittal,ZNRAM2079N,VALID,279875796832,VALID,1976-10-29,VALID,Jaipur,Rajasthan,,MISSING,Freelancer,01/12/2025 06:18 AM,2025-01-12,609.0,VALID,Medium,PENDING
USR25361,Qarinkara,SQUSG3419O,VALID,605862706853,VALID,1991-09-07,VALID,Chennai,Tamil Nadu,22041.0,STANDARD_INCOME,Farmer,,,,MISSING_DATE,Low,UNDER_REVIEW
USR69851,Jonathan Behl,QTRBO1175C,VALID,451276730279,VALID,1998-01-29,VALID,Lucknow,Uttar Pradesh,24511.0,STANDARD_INCOME,Retired,1739216978,,,MISSING_DATE,Low,APPROVED
USR69173,Yashawini Varughese,IKBLO3643R,VALID,217453628132,VALID,1963-10-14,VALID,Jalandhar,Punjab,53781.0,STANDARD_INCOME,Retired,18/09/2025 02:23 PM,2025-09-18,360.0,VALID,High,APPROVED
USR75437,Kritika Buch,RVCHC5482N,VALID,392728572813,VALID,1995-01-09,VALID,Hyderabad,Telangana,,MISSING,Salaried,04-30-2025,2025-04-30,501.0,DATE_ONLY,High,APPROVED
USR50069,Manthan Ratti,HKJEF1010Z,VALID,779145300422,VALID,1967-07-12,VALID,Chennai,Tamil Nadu,30891.0,STANDARD_INCOME,Farmer,06-21-2025,2025-06-21,449.0,DATE_ONLY,Low,APPROVED
USR53102,Ethan Aggarwal,BVOHG3352D,VALID,XXXXXXXX7597,MASKED,1970-03-20,VALID,Mumbai,Maharashtra,15291.0,STANDARD_INCOME,Salaried,09-Feb-2026,2026-02-09,216.0,DATE_ONLY,Low,PENDING
USR49009,Kala Prakash,HTOZY2563X,VALID,129506626310,VALID,1993-01-22,VALID,Ludhiana,Punjab,20074.0,STANDARD_INCOME,Retired,1749860042,,,MISSING_DATE,Low,APPROVED
USR68860,Odika Setty,YZTGG6071V,VALID,528637109497,VALID,1983-11-06,VALID,Pune,Maharashtra,,MISSING,Student,1755923305,,,MISSING_DATE,Low,APPROVED
USR91953,Zinal Hari,MZALU0823S,VALID,675485705147,VALID,,MISSING_DOB,Amritsar,Punjab,31347.0,STANDARD_INCOME,Retired,03/06/2024 06:37 AM,2024-03-06,921.0,VALID,High,APPROVED
USR63531,Aarav Chaudhuri,SYPKF1347L,VALID,5964608007,INVALID,1971-06-09,VALID,Lucknow,Uttar Pradesh,39408.0,STANDARD_INCOME,Freelancer,,,,MISSING_DATE,Medium,APPROVED
USR10691,Gopal Kala,TEYGN9966N,VALID,943502760681,VALID,2005-10-02,VALID,Hyderabad,Telangana,44568.0,STANDARD_INCOME,Business Owner,2025/03/04,2025-03-04,558.0,DATE_ONLY,High,APPROVED
USR10326,Leela Dugar,MDVYC8579S,VALID,193475392405,VALID,1984-07-13,VALID,Mumbai,Maharashtra,,MISSING,Student,2025/09/24,2025-09-24,354.0,DATE_ONLY,Low,UNDER_REVIEW
USR12303,Lucky Sodhi,CVZZU7522Y,VALID,958132229152,VALID,1992-01-31,VALID,Delhi,Delhi,,MISSING,Farmer,19/11/2025,2025-11-19,298.0,DATE_ONLY,Medium,APPROVED
USR16482,Anika Hegde,OXKEF4473S,VALID,991123273007,VALID,1989-11-04,VALID,Hyderabad,Telangana,,MISSING,Business Owner,18/03/2026,2026-03-18,179.0,DATE_ONLY,Low,APPROVED
USR21032,Dayita Mall,TTBII7589I,VALID,441058374827,VALID,1998-01-08,VALID,Delhi,Delhi,22283.0,STANDARD_INCOME,Student,24/04/2024 12:12 PM,2024-04-24,872.0,VALID,Low,UNDER_REVIEW
USR45171,Dev Wali,KGIMI8555R,VALID,XXXXXXXX2956,MASKED,1975-03-10,VALID,Mumbai,Maharashtra,90779.0,STANDARD_INCOME,Freelancer,1748393449,,,MISSING_DATE,High,PENDING
USR54215,Zilmil Singhal,NXXNE5289J,VALID,XXXXXXXX9946,MASKED,1986-08-13,VALID,Chennai,Tamil Nadu,23850.0,STANDARD_INCOME,Farmer,20/02/2026 04:13 AM,2026-02-20,205.0,VALID,High,APPROVED
USR45217,Gayathri Deo,MQRLU4868R,VALID,789945838600,VALID,1975-01-17,VALID,Lucknow,Uttar Pradesh,,MISSING,Self Employed,10-May-2025,2025-05-10,491.0,DATE_ONLY,High,APPROVED
USR15555,Rudra Magar,YUTLE3892J,VALID,,MISSING,2000-08-21,VALID,Bengaluru,Karnataka,37996.0,STANDARD_INCOME,Student,21/04/2025,2025-04-21,510.0,DATE_ONLY,Low,APPROVED
USR70704,Chasmum Pradhan,XYZRB6478E,VALID,183502330439,VALID,1991-10-23,VALID,Jalandhar,Punjab,,MISSING,Salaried,2024/04/29,2024-04-29,867.0,DATE_ONLY,Low,PENDING
USR33473,Devansh Nagy,,MISSING,157282845370,VALID,1986-09-26,VALID,Ludhiana,Punjab,15484.0,STANDARD_INCOME,Self Employed,1769074623,,,MISSING_DATE,Medium,APPROVED
USR14013,Ryan Rajan,,MISSING,289493352720,VALID,1980-10-30,VALID,Chennai,Tamil Nadu,43000.0,STANDARD_INCOME,Student,2025-05-12 14:37:05,2025-05-12,489.0,VALID,Low,APPROVED
USR86710,Tejas Sachdeva,YIBCU3097A,VALID,947822427579,VALID,2004-04-16,VALID,Delhi,Delhi,25837.0,STANDARD_INCOME,Student,04-Sep-2024,2024-09-04,739.0,DATE_ONLY,Low,APPROVED
USR48966,Radhika Dyal,LJGQN1929D,VALID,XXXXXXXX0614,MASKED,1982-07-15,VALID,Amritsar,Punjab,,MISSING,Student,,,,MISSING_DATE,Low,APPROVED
USR74888,Leena Lanka,,MISSING,574308360322,VALID,1968-08-24,VALID,Jalandhar,Punjab,16953.0,STANDARD_INCOME,Business Owner,31/05/2024,2024-05-31,835.0,DATE_ONLY,Low,APPROVED
USR62130,Harini Deshmukh,KDLIW7091X,VALID,225111701267,VALID,1975-01-21,VALID,Pune,Maharashtra,26858.0,STANDARD_INCOME,Self Employed,19/02/2025 02:02 AM,2025-02-19,571.0,VALID,Medium,REJECTED
USR20459,Akshay Bhat,,MISSING,8225802299,INVALID,1995-08-30,VALID,Kolkata,West Bengal,35693.0,STANDARD_INCOME,Business Owner,,,,MISSING_DATE,Low,REJECTED
USR63606,Siya Menon,QZSBT8303U,VALID,625738909430,VALID,1975-02-19,VALID,Kolkata,West Bengal,33300.0,STANDARD_INCOME,Business Owner,2024-07-04 19:51:36,2024-07-04,801.0,VALID,Low,APPROVED
USR51487,Kabir Kapoor,NBQKD2101C,VALID,393332977515,VALID,1989-07-06,VALID,Bengaluru,Karnataka,16695.0,STANDARD_INCOME,Business Owner,07-Dec-2025,2025-12-07,280.0,DATE_ONLY,Low,APPROVED
USR24080,Ayaan Bakshi,WULQO0343U,VALID,340817403588,VALID,2000-09-08,VALID,Mumbai,Maharashtra,,MISSING,Self Employed,09-Jan-2024,2024-01-09,978.0,DATE_ONLY,Low,REJECTED
USR54243,Urvi Ghose,NLXCK5090F,VALID,654638379918,VALID,2000-03-10,VALID,Lucknow,Uttar Pradesh,38964.0,STANDARD_INCOME,Self Employed,2024/08/10,2024-08-10,764.0,DATE_ONLY,Medium,APPROVED
USR12494,Nitesh Sheth,MDZMF9197N,VALID,951492180343,VALID,1969-06-14,VALID,Jalandhar,Punjab,12175.0,STANDARD_INCOME,Gig Worker,21-Jul-2025,2025-07-21,419.0,DATE_ONLY,High,APPROVED
USR37878,Joshua Memon,LAOMG4506L,VALID,481405297532,VALID,1961-04-03,VALID,Jaipur,Rajasthan,18931.0,STANDARD_INCOME,Salaried,2025-10-06 23:54:17,2025-10-06,342.0,VALID,Low,APPROVED
USR62299,Samarchadha,KLLGZ8023J,VALID,760005665538,VALID,1967-03-26,VALID,Hyderabad,Telangana,21052.0,STANDARD_INCOME,Business Owner,07-Jun-2025,2025-06-07,463.0,DATE_ONLY,Medium,APPROVED
USR23887,Nicholas Tak,TWWBI8914V,VALID,954287555164,VALID,1973-12-15,VALID,Hyderabad,Telangana,22902.0,STANDARD_INCOME,Salaried,2024-10-05 15:24:41,2024-10-05,708.0,VALID,Medium,REJECTED
USR15965,Sanaya Vyas,HRPHY3801H,VALID,137591697739,VALID,2005-09-02,VALID,Amritsar,Punjab,23600.0,STANDARD_INCOME,Gig Worker,1710507684,,,MISSING_DATE,Low,APPROVED
USR10210,Radha Narayanan,DOJTA0907Z,VALID,474868760225,VALID,1996-03-20,VALID,Jalandhar,Punjab,37410.0,STANDARD_INCOME,Freelancer,1752496787,,,MISSING_DATE,Medium,PENDING
USR26226,Hiral Cheema,AJNUX8286N,VALID,039416140681,VALID,1998-07-11,VALID,Delhi,Delhi,27416.0,STANDARD_INCOME,Farmer,04-Jan-2024,2024-01-04,983.0,DATE_ONLY,Low,APPROVED
USR28057,Abeer Mangal,NLZMJ3999T,VALID,841498960472,VALID,1996-03-02,VALID,Ludhiana,Punjab,52652.0,STANDARD_INCOME,Gig Worker,05-03-2025,2025-05-03,498.0,DATE_ONLY,High,APPROVED
USR69792,Hredhaan Pall,VENPW7020I,VALID,8102053310,INVALID,1996-08-12,VALID,Ludhiana,Punjab,18792.0,STANDARD_INCOME,Freelancer,2025/07/07,2025-07-07,433.0,DATE_ONLY,Medium,APPROVED
USR14060,Ojas Sridhar,YPHDD2988H,VALID,294848893755,VALID,1996-03-24,VALID,Jalandhar,Punjab,30207.0,STANDARD_INCOME,Freelancer,2025-09-13 22:07:31,2025-09-13,365.0,VALID,Low,UNDER_REVIEW
USR46550,Nathan Din,FTXZB9171V,VALID,597256352497,VALID,1986-06-17,VALID,Jalandhar,Punjab,15301.0,STANDARD_INCOME,Salaried,1712180907,,,MISSING_DATE,Low,APPROVED
USR24086,Vinaya Mammen,LFELC8106S,VALID,616474859188,VALID,2002-11-24,VALID,Pune,Maharashtra,12374.0,STANDARD_INCOME,Unemployed,1710837613,,,MISSING_DATE,High,APPROVED
USR63193,Nakul Chandran,KKSAC2635U,VALID,216033019860,VALID,,MISSING_DOB,Jalandhar,Punjab,24309.0,STANDARD_INCOME,Student,2024/03/05,2024-03-05,922.0,DATE_ONLY,Low,APPROVED
USR53363,Odika Sane,YNMLQ5813N,VALID,867752818674,VALID,1993-10-28,VALID,Hyderabad,Telangana,31665.0,STANDARD_INCOME,Self Employed,11-07-2024,2024-11-07,675.0,DATE_ONLY,Medium,APPROVED
USR59207,Harish Koshy,LUMEH0481S,VALID,913837630381,VALID,1963-09-03,VALID,Bengaluru,Karnataka,,MISSING,Business Owner,07-01-2024,2024-07-01,804.0,DATE_ONLY,Medium,REJECTED
USR63626,Banjeet Bala,LYNKB0649A,VALID,627099404780,VALID,,MISSING_DOB,Mumbai,Maharashtra,,MISSING,Farmer,2025-03-31 22:11:10,2025-03-31,531.0,VALID,High,APPROVED
USR25187,Ombedi,MYLXN0557V,VALID,939399718621,VALID,1971-08-29,VALID,Lucknow,Uttar Pradesh,56445.0,STANDARD_INCOME,Freelancer,01-May-2024,2024-05-01,865.0,DATE_ONLY,Low,APPROVED
USR26643,Niharika Chanda,VUKCT3853Z,VALID,637983088448,VALID,1981-11-24,VALID,Jaipur,Rajasthan,9196.0,STANDARD_INCOME,Self Employed,19/03/2026 12:45 AM,2026-03-19,178.0,VALID,Low,UNDER_REVIEW
USR98658,Inaya Malhotra,NDFMY8679I,VALID,371768775847,VALID,1996-05-03,VALID,Mumbai,Maharashtra,73321.0,STANDARD_INCOME,Salaried,28-Oct-2024,2024-10-28,685.0,DATE_ONLY,Low,PENDING
USR54435,Vritti Arora,JPNWE8601T,VALID,XXXXXXXX9504,MASKED,2007-03-06,VALID,Kolkata,West Bengal,44394.0,STANDARD_INCOME,Freelancer,1751274317,,,MISSING_DATE,Low,REJECTED
USR62396,Hemalsarma,GOMCR1866E,VALID,177469165465,VALID,2005-10-16,VALID,Hyderabad,Telangana,31179.0,STANDARD_INCOME,Farmer,17/01/2024,2024-01-17,970.0,DATE_ONLY,High,APPROVED
USR28759,Zehaan Arora,TQEFJ7517L,VALID,344172435962,VALID,2004-01-23,VALID,Amritsar,Punjab,,MISSING,Business Owner,2025-10-08 23:19:19,2025-10-08,340.0,VALID,Medium,APPROVED
USR40551,Rishi Shanker,HEMOO2549E,VALID,721918047018,VALID,1997-11-15,VALID,Kolkata,West Bengal,46100.0,STANDARD_INCOME,Retired,2024-06-01 01:11:47,2024-06-01,834.0,VALID,High,APPROVED
USR31264,Nilima Tara,IFGFG8178A,VALID,0373238742793,INVALID,1960-05-26,VALID,Chennai,Tamil Nadu,24915.0,STANDARD_INCOME,Self Employed,28/02/2026,2026-02-28,197.0,DATE_ONLY,Low,APPROVED
USR86129,Pranav Narang,ACIBJ7215W,VALID,784301036475,VALID,2007-03-25,VALID,Pune,Maharashtra,13900.0,STANDARD_INCOME,Self Employed,26/09/2025,2025-09-26,352.0,DATE_ONLY,Low,APPROVED
USR56484,Ishanvi Desai,A11YV0632R,INVALID,042143166181,VALID,1999-04-13,VALID,Jaipur,Rajasthan,-15850.0,NEGATIVE,Farmer,05/12/2024,2024-05-12,854.0,DATE_ONLY,Low,APPROVED
USR75745,Jagvi Hayer,LDXJE3840A,VALID,021272222960,VALID,1973-01-11,VALID,Bengaluru,Karnataka,15587.0,STANDARD_INCOME,Student,03-Oct-2025,2025-10-03,345.0,DATE_ONLY,Medium,APPROVED
USR10359,Inaya Gandhi,YSLNO7107S,VALID,887440025159,VALID,1990-08-14,VALID,Bengaluru,Karnataka,,MISSING,Student,16-Feb-2025,2025-02-16,574.0,DATE_ONLY,Medium,APPROVED
USR78251,Theodore Gandhi,ITHNG9252X,VALID,631753561859,VALID,2001-11-02,VALID,Hyderabad,Telangana,22914.0,STANDARD_INCOME,Freelancer,08-Sep-2024,2024-09-08,735.0,DATE_ONLY,High,APPROVED
USR36123,Saksham Shan,DZQTI4228O,VALID,406957256468,VALID,1973-08-05,VALID,Ludhiana,Punjab,23884.0,STANDARD_INCOME,Freelancer,03-Nov-2025,2025-11-03,314.0,DATE_ONLY,Unknown,REJECTED
USR75969,Qasim Buch,ERTFS6914O,VALID,176191636667,VALID,1960-08-05,VALID,Delhi,Delhi,,MISSING,Farmer,2024/01/02,2024-01-02,985.0,DATE_ONLY,Medium,APPROVED
USR63383,Hemal Zacharia,,MISSING,244851277448,VALID,1990-12-23,VALID,Ludhiana,Punjab,-18832.0,NEGATIVE,Unemployed,2026/03/18,2026-03-18,179.0,DATE_ONLY,Medium,REJECTED
USR73045,Advika Kohli,XDFLM2660V,VALID,530651007570,VALID,1991-10-27,VALID,Ludhiana,Punjab,57420.0,STANDARD_INCOME,Gig Worker,04-Oct-2025,2025-10-04,344.0,DATE_ONLY,Unknown,APPROVED
USR24655,Siddharth Issac,FCBVG7014,INVALID,059503326108,VALID,1968-05-26,VALID,Mumbai,Maharashtra,38811.0,STANDARD_INCOME,Business Owner,2024/01/29,2024-01-29,958.0,DATE_ONLY,Low,APPROVED
USR45616,Vanya Kadakia,BGWDS3749P,VALID,147156371972,VALID,1993-02-26,VALID,Mumbai,Maharashtra,19727.0,STANDARD_INCOME,Retired,03-14-2026,2026-03-14,183.0,DATE_ONLY,Low,APPROVED
USR39424,Aryan Bava,DZZDI6832I,VALID,097725220161,VALID,1975-08-04,VALID,Kolkata,West Bengal,16532.0,STANDARD_INCOME,Freelancer,2024/08/31,2024-08-31,743.0,DATE_ONLY,Low,APPROVED
USR81749,Unni Basu,GADJI3606I,VALID,028416527691,VALID,1980-01-23,VALID,Kolkata,West Bengal,22052.0,STANDARD_INCOME,Student,21-Mar-2026,2026-03-21,176.0,DATE_ONLY,Medium,APPROVED
USR14206,Upma Borah,X1PQH8262E,INVALID,519493698415,VALID,1981-06-11,VALID,Bengaluru,Karnataka,12161.0,STANDARD_INCOME,Freelancer,2024-02-09 06:35:45,2024-02-09,947.0,VALID,Medium,APPROVED
USR39762,Ryan Balakrishnan,YPRY13245E,INVALID,497675592973,VALID,1992-07-17,VALID,Jaipur,Rajasthan,28246.0,STANDARD_INCOME,Student,,,,MISSING_DATE,Low,REJECTED
USR39288,Upkaaratwal,RCKOE2571M,VALID,810263334791,VALID,1982-03-07,VALID,Jalandhar,Punjab,28034.0,STANDARD_INCOME,Student,01-31-2025,2025-01-31,590.0,DATE_ONLY,Low,PENDING
USR82210,Guneet Deshpande,SPDCJ1596J,VALID,226551834212,VALID,1992-08-10,VALID,Delhi,Delhi,,MISSING,Gig Worker,12-Aug-2024,2024-08-12,762.0,DATE_ONLY,Medium,APPROVED
USR62724,Quincy Choudhury,LGPNS9647S,VALID,,MISSING,2007-02-04,VALID,Mumbai,Maharashtra,13127.0,STANDARD_INCOME,Gig Worker,24/07/2024 01:48 PM,2024-07-24,781.0,VALID,High,APPROVED
USR97472,Zarna Boase,ANHZI9513A,VALID,046201975606,VALID,1990-10-20,VALID,Chennai,Tamil Nadu,82206.0,STANDARD_INCOME,Salaried,2024/10/05,2024-10-05,708.0,DATE_ONLY,Medium,REJECTED
USR27586,Raghav Mani,OIWFW6495V,VALID,861298760314,VALID,2004-03-15,VALID,Pune,Maharashtra,65441.0,STANDARD_INCOME,Farmer,2024/10/04,2024-10-04,709.0,DATE_ONLY,Low,APPROVED
USR29425,Owen Iyer,YQQJH4869Z,VALID,678039022727,VALID,1961-03-08,VALID,Hyderabad,Telangana,25046.0,STANDARD_INCOME,Self Employed,18-Jun-2024,2024-06-18,817.0,DATE_ONLY,High,APPROVED
USR38535,Maanas Bera,GQSQV8664X,VALID,918661920658,VALID,1999-10-28,VALID,Delhi,Delhi,14875.0,STANDARD_INCOME,Self Employed,1759526771,,,MISSING_DATE,Low,PENDING
USR59856,Kala Thaker,WUNLV0953X,VALID,037914872129,VALID,2007-02-13,VALID,Amritsar,Punjab,28419.0,STANDARD_INCOME,Self Employed,2024/11/16,2024-11-16,666.0,DATE_ONLY,Low,APPROVED
USR84999,Udarsh Bedi,AUONO1970Q,VALID,879757162302,VALID,1993-03-12,VALID,Chennai,Tamil Nadu,10316.0,STANDARD_INCOME,Unemployed,07-24-2025,2025-07-24,416.0,DATE_ONLY,Medium,APPROVED
USR37110,Manbir Tak,KPVGM0734K,VALID,3347141417687,INVALID,1993-09-16,VALID,Jaipur,Rajasthan,10595.0,STANDARD_INCOME,Business Owner,2024-03-19 11:57:53,2024-03-19,908.0,VALID,High,APPROVED
USR23266,Jackson Sastry,DWMAF5395U,VALID,XXXXXXXX4027,MASKED,,MISSING_DOB,Ludhiana,Punjab,16772.0,STANDARD_INCOME,Salaried,07-09-2025,2025-07-09,431.0,DATE_ONLY,Low,APPROVED
USR90046,Meghana Mody,MFNAC1980J,VALID,,MISSING,1992-09-15,VALID,Delhi,Delhi,12362.0,STANDARD_INCOME,Gig Worker,03-26-2024,2024-03-26,901.0,DATE_ONLY,Low,APPROVED
USR21098,Vritti Master,NAZCG5606P,VALID,,MISSING,2003-03-07,VALID,Lucknow,Uttar Pradesh,41200.0,STANDARD_INCOME,Student,2026/03/31,2026-03-31,166.0,DATE_ONLY,High,APPROVED
